60F6	huang2(13)
60F9	re3(49)
6101	chou2(48)
6108	yu4(139)
6109	yu2(74)
610F	yi4(2098) yi5(450)
6115	e4(14)
611A	yu2(8)
611B	ai4(1137)
611F	gan3(978)
6123	leng4(58)
6124	fen4(159)
6127	kui4(37)
613F	yuan4(525)
6148	ci2(20)
614B	tai4(381)
614C	huang1(153) huang5(15)
614E	shen4(38)
6155	mu4(24)
6158	can3(51)
615A	can2(24)
6162	man4(417)
6163	guan4(145)
6167	hui4(40)
6168	kai3(33)
616E	l¨¹4(125)
6170	wei4(70)
6176	qing4(51)
6177	kang1(13)
6182	you1(23)
618B	bie1(19)
6190	lian2(111)
6191	ping2(134)
61A4	fen4(159)
61A7	chong1(10)
61AC	jing3(10)
61B2	xian4(56)
61B6	yi4(110)
61BE	han4(21)
61C2	dong3(377)
61C7	ken3(64)
61C9	ying1(1045) ying4(400) ying5(213)
61D2	lan3(31)
61F2	cheng2(15)
61F6	lan3(31)
61F7	huai2(281)
61F8	xuan2(52)
61FC	ju4(16)
6200	lian4(11)
620F	xi4(205)
6210	cheng2(4462) cheng5(17)
6211	wo3(23213)
6212	jie4(42)
6216	huo4(1133)
6218	zhan4(2420)
621A	qi5(52)
622A	jie2(53)
6230	zhan4(2420)
6232	xi4(205)
6234	dai4(137)
6236	hu4(131) hu5(86)
6237	hu4(131) hu5(86)
623F	fang2(708)
6240	suo3(2517)
6241	bian3(63)
6247	shan4(19) shan1(15)
624B	shou3(2615) shou5(12)
624D	cai2(2108) cai5(33)
624E	zha1(90) zha2(43)
6251	pu1(140)
6252	ba1(31)
6253	da3(2250) da5(15)
6254	reng1(101)
6258	tuo1(101)
625B	kang2(46)
6263	kou4(62)
6267	zhi2(218)
6269	kuo4(159)
626B	sao3(121) sao4(13)
626C	yang2(179)
626D	niu3(81) niu5(14)
626E	ban5(35) ban4(11)
626F	che3(74) che5(14)
6270	rao3(32)
6273	ban1(21)
6276	fu2(67)
6279	pi1(694)
627E	zhao3(1043)
627F	cheng2(163)
6280	ji4(712)
6284	chao1(70)
628A	ba3(5330)
6291	yi4(53)
6293	zhua1(403)
6295	tou2(264)
6296	dou3(118)
6297	kang4(663)
6298	zhe2(196) zhe1(24) she2(11)
629A	fu3(13)
629B	pao1(51)
62A1	lun1(11)
62A2	qiang3(131)
62A4	hu4(468)
62A5	bao4(1019)
62AB	pi1(89)
62AC	tai2(305)
62B1	bao4(293)
62B5	di3(104)
62B9	mo3(50) ma1(10)
62BC	ya1(35)
62BD	chou1(244)
62BF	min3(14)
62C4	zhu3(13)
62C5	dan1(297) dan4(61) dan5(36)
62C6	chai1(43)
62C7	mu5(11)
62C9	la1(657) la5(12)
62CB	pao1(51)
62CC	ban4(37)
62CD	pai1(222)
62D0	guai3(24)
62D2	ju4(59)
62D4	ba2(125) ba5(13)
62D6	tuo1(173)
62D8	ju1(18)
62DB	zhao1(201)
62DC	bai4(27)
62DF	ni3(22)
62E2	long3(62)
62E3	jian3(84)
62E5	yong1(122)
62E6	lan2(58)
62E7	ning2(41)
62E8	bo1(66)
62E9	ze2(71)
62EC	kuo4(171)
62ED	shi4(13)
62F1	gong3(78)
62F3	quan2(54)
62F4	shuan1(42)
62FC	pin1(147)
62FE	shi5(60) shi2(39)
62FF	na2(1125)
6301	chi2(601)
6302	gua4(270)
6307	zhi3(1269) zhi2(33) zhi1(15)
6309	an4(439)
630E	kua4(16)
6311	tiao1(155) tiao3(52)
6316	wa1(136)
631F	xie2(11)
6321	dang3(83)
6323	zheng1(43) zheng4(33)
6324	ji3(172)
6325	hui1(365)
6328	ai1(111)
632B	cuo4(33)
632F	zhen4(84)
633A	ting3(239)
633D	wan3(66)
633E	xie2(11)
6342	wu3(22)
6346	kun3(67)
6349	zhuo1(104)
634D	han4(17)
634E	shao1(19)
634F	nie1(74)
6350	juan1(15)
6355	bu3(103)
635E	lao1(68)
635F	sun3(128)
6361	jian3(26)
6362	huan4(351)
6363	dao3(23)
6367	peng3(120)
636E	ju4(805)
6376	chui2(15)
6377	jie2(20)
637B	nian3(11)
6380	xian1(66)
6383	sao3(121) sao4(13)
6384	lun1(11)
6388	shou4(122)
6389	diao4(471)
638C	zhang3(279) zhang5(14)
638F	tao1(106)
6390	qia1(13)
6392	pai2(402)
6398	jue2(11)
6399	zheng1(43) zheng4(33)
639B	gua4(270)
63A0	e4(62)
63A2	tan4(152) tan5(10)
63A5	jie1(1295)
63A7	kong4(191)
63A8	tui1(531)
63A9	yan3(84)
63AA	cuo4(101)
63B0	bai1(12)
63B7	zhi4(14)
63C0	jian3(84)
63C9	rou2(44)
63CD	zou4(25)
63CF	miao2(56)
63D0	ti2(1557)
63D2	cha1(170)
63DA	yang2(179)
63DB	huan4(351)
63E1	wo4(337)
63E3	chuai1(12)
63E9	kai1(12)
63EA	jiu1(37)
63ED	jie1(118)
63EE	hui1(365)
63F4	yuan2(137)
6400	chan1(27)
6401	ge1(51) ge5(9)
6402	lou3(25)
6405	jiao3(41)
640D	sun3(128)
640F	bo2(26)
6413	cuo1(23)
6414	sao1(14)
6416	yao2(387)
6417	dao3(23)
641C	sou1(61)
641E	gao3(434)
642A	tang2(14)
642C	ban1(142)
642D	da1(85)
6436	qiang3(131)
643A	xie2(18)
6444	she4(128)
6446	bai3(275)
6447	yao2(387)
644A	tan1(72)
6454	shuai1(128)
6458	zhai1(79)
645F	lou3(25)
6467	cui1(58)
6469	mo2(18)
6478	mo1(263) mo5(21)
6482	liao4(12)
6485	jue1(16)
6488	lao1(68)
6490	cheng1(25) cheng5(17)
6491	cheng1(25) cheng5(17)
6492	sa1(54) sa3(14)
6495	si1(58)
649E	zhuang4(97)
64A4	che4(82)
64A5	bo1(66)
64A9	liao1(15)
64AB	fu3(13)
64AD	bo1(174)
64B2	pu1(140)
64B5	nian3(10)
64BC	han4(17)
64BF	jian3(26)
64C1	yong1(122)
64C7	ze2(71)
64CA	ji1(644)
64CB	dang3(83)
64CD	cao1(133)
64D4	dan1(297) dan4(61) dan5(36)
64DA	ju4(805)
64E0	ji3(172)
64E6	ca1(194)
64EC	ni3(22)
64F0	ning2(41)
64F1	ge1(51) ge5(9)
64F2	zhi4(14)
64F4	kuo4(159)
64FA	bai3(275)
64FE	rao3(32)
6500	pan1(53)
6506	nian3(10)
650F	long3(62)
6512	zan3(10)
6514	lan2(58)
6519	chan1(27)
651C	xie2(18)
651D	she4(128)
6522	zan3(10)
6524	tan1(72)
6525	zuan4(11)
652A	jiao3(41)
652F	zhi1(641)
6536	shou1(768)
6539	gai3(1090)
653B	gong1(313)
653E	fang4(2045)
653F	zheng4(1844)
6545	gu4(416)
6548	xiao4(283)
654C	di2(1320)
654F	min3(60)
6551	jiu4(216)
6557	bai4(218)
6558	xu4(18)
6559	jiao4(1326) jiao1(155)
655E	chang5(19)
6562	gan3(483)
6563	san4(159) san3(90)
656C	jing4(96)
6570	shu4(1079) shu3(91) shu5(14)
6572	qiao1(111)
6574	zheng3(896)
6575	di2(1320)
6577	fu1(21)
6578	shu4(1079) shu3(91) shu5(14)
6583	bi4(17)
6587	wen2(1890)
6597	dou4(1360)
6599	liao4(980)
659C	xie2(96)
65A4	jin1(317)
65A5	chi4(35)
65A7	fu3(43)
65AD	duan4(681)
65AF	si1(77)
65B0	xin1(1919)
65B7	duan4(681)
65B9	fang1(2781) fang5(733)
65BD	shi1(203)
65C1	pang2(471)
65C5	l¨¹3(139)
65CB	xuan2(107)
65CF	zu2(672)
65D7	qi2(215)
65E0	wu2(1997)
65E2	ji4(308)
65E5	ri4(1276)
65E6	dan4(36)
65E7	jiu4(479)
65E9	zao3(1022)
65EC	xun2(25)
65F1	han4(59)
65F6	shi2(6805)
65F7	kuang4(14)
65FA	wang4(27)
6602	ang2(44)
6606	kun1(72)
660E	ming2(1887) ming5(96)
660F	hun1(117) hun2(10)
6613	yi4(530)
661F	xing1(564)
6620	ying4(289)
6625	chun1(327)
6627	mei4(27)
6628	zuo2(204)
662F	shi4(27098) shi5(1032)
663C	zhou4(29)
663E	xian3(503)
6642	shi2(6805)
6643	huang5(39) huang4(13) huang3(12)
664C	shang3(48)
6652	shai4(54)
6653	xiao3(83)
6655	yun1(19)
665A	wan3(729)
665D	zhou4(29)
6668	chen5(124) chen2(28)
666E	pu3(322)
666F	jing3(303)
6670	xi1(37)
6674	qing2(61)
6676	jing1(57)
667A	zhi4(71)
667E	liang4(12)
6682	zan4(96)
6684	xuan1(12)
6688	yun1(19)
6691	shu3(13)
6696	nuan3(159)
6697	an4(329)
66A2	chang4(18)
66AB	zan4(96)
66B4	bao4(151)
66C9	xiao3(83)
66E0	kuang4(14)
66F0	yue1(12)
66F2	qu1(118) qu3(46)
66F4	geng4(1405) geng1(27)
66F8	shu1(1446)
66FE	ceng2(387)
66FF	ti4(352)
6700	zui4(2100)
6703	hui4(6866) kuai4(9)
6708	yue4(1694) yue5(11)
6709	you3(17798)
670B	peng2(514)
670D	fu2(555) fu5(396)
6717	lang3(56)
671B	wang4(1150) wang5(29)
671D	chao2(296) zhao1(10)
671F	qi1(1012)
6726	meng2(32)
6727	long2(32)
6728	mu4(415)
672A	wei4(328)
672B	mo4(51)
672C	ben3(2326)
672E	shu4(1056)
672F	shu4(1056)
6734	pu3(63)
6735	duo5(123) duo3(119)
673A	ji1(2563)
673D	xiu3(42)
6740	sha1(275)
6742	za2(356)
6743	quan2(483)
6746	gan1(82) gan3(54)
6749	shan1(17)
674E	li5(36)
6750	cai2(516) cai5(9)
6751	cun1(806)
675C	du4(16)
675F	shu4(231)
6761	tiao2(1643)
6765	lai2(14549)
6768	yang2(77)
676F	bei1(122)
6770	jie2(25)
6771	dong1(1601)
677E	song1(184)
677F	ban3(430)
6781	ji2(911)
6784	gou4(317)
6789	wang5(26)
6790	xi1(140)
6795	zhen3(34)
6797	lin2(341)
679A	mei2(15)
679C	guo3(1655)
679D	zhi1(246)
67A2	shu1(15)
67A3	zao3(20)
67AA	qiang1(386)
67AF	ku1(34)
67B6	jia4(317)
67C4	bing3(29)
67CF	bai3(19)
67D0	mou3(294)
67D3	ran3(218)
67D4	rou2(56)
67DC	gui4(102)
67E5	cha2(470)
67F1	zhu4(68)
67F3	liu3(49)
67F4	chai2(156)
6807	biao1(343)
680F	lan2(44)
6811	shu4(856)
6821	xiao4(428)
682A	zhu1(68)
6837	yang4(4642)
6838	he2(68)
6839	gen1(1232)
683C	ge2(288) ge5(29)
683D	zai1(54)
6843	tao2(59)
6845	wei2(14)
6846	kuang1(21) kuang4(14)
6848	an4(255)
684C	zhuo1(286)
6851	sang1(13)
6854	ju2(11)
6863	dang4(23)
6865	qiao2(547)
6866	hua4(12)
6868	jiang3(16)
6869	zhuang1(50)
6876	tong3(72)
6881	liang2(95) liang5(73)
6885	mei2(53)
6886	bang1(10)
6897	geng3(18)
689D	tiao2(1643)
68A2	shao1(31)
68A6	meng4(129)
68A8	li2(14)
68AF	ti1(40)
68B0	xie4(174)
68B3	shu1(30)
68C0	jian3(337)
68C4	qi4(51)
68C9	mian2(392)
68CB	qi2(21)
68CD	gun4(74)
68D2	bang4(97)
68D7	zao3(20)
68DA	peng2(62) peng5(14)
68EE	sen1(85)
68F5	ke1(170)
68FA	guan1(9)
6905	yi3(105)
690D	zhi2(218)
6912	jiao1(12)
692D	tuo3(11)
694A	yang2(77)
695A	chu5(279)
696D	ye4(2095)
6975	ji2(911)
697C	lou2(179)
6982	gai4(287)
6995	rong2(14)
699C	bang3(20)
69AE	rong2(147)
69B4	liu2(62)
69CB	gou4(317)
69CD	qiang1(386)
69D0	huai2(12)
69DB	kan3(15)
69F3	jiang3(16)
69FD	cao2(39)
6A01	zhuang1(50)
6A02	le4(283) yue4(54)
6A13	lou2(179)
6A19	biao1(343)
6A1E	shu1(15)
6A1F	zhang1(16)
6A21	mo2(298) mu2(64)
6A23	yang4(4642)
6A2A	heng2(131)
6A39	shu4(856)
6A3A	hua4(12)
6A4B	qiao2(547)
6A58	ju2(56)
6A5F	ji1(2563)
6A61	xiang4(29)
6A62	tuo3(11)
6A6B	heng2(131)
6A90	yan2(13)
6A94	dang4(23)
6AA2	jian3(337)
6ABB	kan3(15)
6B04	lan2(44)
6B0A	quan2(483)
6B20	qian4(53) qian5(16)
6B21	ci4(1715)
6B22	huan5(252) huan1(248)
6B23	xin1(63)
6B27	ou1(16)
6B32	yu4(43)
6B3A	qi1(59)
6B3D	qin1(10)
6B3E	kuan3(65)
6B47	xie1(84)
6B49	qian4(23)
6B4C	ge1(344) ge5(11)
6B50	ou1(16)
6B61	huan5(252) huan1(248)
6B62	zhi3(380)
6B63	zheng4(2578) zheng5(76) zheng1(24)
6B64	ci3(1111)
6B65	bu4(1113)
6B66	wu3(337)
6B6A	wai1(64)
6B72	sui4(519)
6B77	li4(819)
6B78	gui1(93)
6B7B	si3(931)
6B7C	jian1(96)
6B8A	shu1(99)
6B8B	can2(108)
6B96	zhi2(151)
6B98	can2(108)
6BB2	jian1(96)
6BB5	duan4(531)
6BBA	sha1(275)
6BBC	ke2(67) qiao4(30)
6BBF	dian4(40)
6BC0	hui3(92)
6BC1	hui3(92)
6BC5	yi4(25)
6BCD	mu3(700)
6BCF	mei3(1245)
6BD2	du2(188)
6BD4	bi3(1774)
6BD5	bi4(149)
6BD9	bi4(17)
6BDB	mao2(503) mao5(33)
6BE1	zhan1(20)
6BEB	hao2(225)
6BEF	tan3(29)
6C08	zhan1(20)
6C0F	shi4(40)
6C11	min2(4675)
6C13	mang2(25)
6C14	qi4(2211) qi5(348)
6C1B	fen1(28)
6C22	qing1(13)
6C23	qi4(2634) qi5(348)
6C27	yang3(129)
6C28	an1(22)
6C2B	qing1(13)
6C2E	dan4(13)
6C34	shui3(2819)
6C38	yong3(303)
6C41	zhi1(9)
6C42	qiu2(818)
6C47	hui4(73)
6C49	han4(227)
6C57	han4(47)
6C5B	xun4(12)
6C5E	gong3(22)
6C5F	jiang1(299)
6C60	chi2(72)
6C61	wu1(107)
6C64	tang1(40) tang5(15)
6C6A	wang1(20)
6C70	tai4(9)
6C79	xiong1(30)
6C7A	jue2(1503)
6C7D	qi4(676)
6C83	wo4(18)
6C89	chen2(422) chen1(24)
6C8F	qi1(11)
6C92	mei2(5589) mo4(44)
6C96	chong1(428) chong4(33)
6C99	sha1(425)
6C9B	pei4(8)
6C9F	gou1(136)
6CA1	mei2(5589) mo4(44)
6CA5	li4(28)
6CAB	mo4(29) mo5(14)
6CB3	he2(958)
6CB8	fei4(25)
6CB9	you2(822)
6CBB	zhi4(1165)
6CBE	zhan1(38)
6CBF	yan2(219) yan4(12)
6CC1	kuang4(719)
6CC4	xie4(10)
6CC9	quan2(47)
6CCA	po1(26) bo2(11)
6CCC	mi4(23)
6CD5	fa3(2090) fa5(130)
6CDB	fan4(144)
6CE1	pao4(77)
6CE2	bo1(114)
6CE3	qi4(14)
6CE5	ni2(308)
6CE8	zhu4(446)
6CEA	lei4(233)
6CF3	yong3(17)
6CF5	beng4(14)
6CFC	po5(50) po1(25)
6D01	jie2(86)
6D0B	yang2(296)
6D12	sa3(54)
6D17	xi3(288)
6D1E	dong4(237)
6D25	jin1(20)
6D2A	hong2(46)
6D32	zhou1(203)
6D36	xiong1(30)
6D3B	huo2(1755) huo5(54)
6D3E	pai4(650)
6D41	liu2(1162)
6D45	qian3(82)
6D46	jiang1(17)
6D47	jiao1(58)
6D4A	zhuo2(30)
6D4B	ce4(227)
6D4E	ji4(1008)
6D51	hun2(99)
6D53	nong2(116)
6D69	hao4(11)
6D6A	lang4(259)
6D6E	fu2(148)
6D77	hai3(914)
6D78	jin4(51)
6D82	tu5(116) tu2(59)
6D88	xiao1(708)
6D89	she4(57)
6D8C	yong3(168)
6D95	ti4(14)
6D9B	tao1(21)
6DA1	wo1(43)
6DA4	di2(25)
6DA6	run4(68)
6DA8	zhang3(75) zhang4(11)
6DB2	ye4(186)
6DBC	liang2(129)
6DC0	dian4(30)
6DCB	lin2(40)
6DCC	tang3(22)
6DD2	qi1(16)
6DD8	tao2(33)
6DDA	lei4(233)
6DE1	dan4(111)
6DE8	jing4(152)
6DF1	shen1(773)
6DF3	chun2(16)
6DF7	hun4(197) hun2(10)
6DF9	yan1(41)
6DFA	qian3(82)
6DFB	tian1(103)
6E05	qing1(819)
6E10	jian4(459)
6E14	yu2(41)
6E17	shen4(34)
6E1B	jian3(300)
6E20	qu2(91)
6E21	du4(176)
6E23	zha1(33)
6E26	wo1(43)
6E29	wen1(493)
6E2C	ce4(227)
6E2F	gang3(51)
6E34	ke3(48)
6E38	you2(364)
6E3A	miao3(16)
6E3E	hun2(99)
6E43	pai4(11)
6E4A	cou4(69)
6E56	hu2(248)
6E6F	tang1(40) tang5(15)
6E7E	wan1(17)
6E7F	shi1(170)
6E83	kui4(10)
6E85	jian4(23)
6E89	gai4(75)
6E90	yuan2(380)
6E9C	liu1(48)
6E9D	gou1(136)
6EAA	xi1(40)
6EAB	wen1(493)
6EB6	rong2(62)
6EC5	mie4(328)
6ECB	zi1(27)
6ECC	di2(25)
6ED1	hua2(70) hua5(27)
6ED4	tao1(20)
6EDA	gun3(147)
6EE1	man3(1032)
6EE5	lan4(18)
6EE8	bin1(11)
6EE9	tan1(62)
6EF2	shen4(34)
6EF4	di1(99)
6EFE	gun3(147)
6EFF	man3(1032)
6F01	yu2(41)
6F02	piao4(68) piao1(17)
6F06	qi1(78)
6F0F	lou4(68)
6F14	yan3(332)
6F20	mo4(98)
6F22	han4(227)
6F29	xuan2(15)
6F2B	man4(60)
6F32	zhang3(75) zhang4(11)
6F38	jian4(459)
6F3E	yang4(17)
6F3F	jiang1(17)
6F51	po5(50) po1(25)
6F54	jie2(86)
6F5B	qian2(38)
6F5C	qian2(38)
6F64	run4(68)
6F6D	tan2(29)
6F6E	chao2(151)
6F70	kui4(10)
6F86	jiao1(58)
6F8E	peng1(11)
6FA1	zao3(23)
6FB1	dian4(30)
6FC0	ji1(407) ji5(49)
6FC1	zhuo2(30)
6FC3	nong2(116)
6FD5	shi1(170)
6FDF	ji4(1008)
6FE4	tao1(21)
6FEB	lan4(18)
6FF1	bin1(11)
6FFA	jian4(23)
7011	pu4(19)
701D	li4(28)
704C	guan4(141)
7058	tan1(62)
7063	wan1(17)
706B	huo3(956)
706D	mie4(328)
706F	deng1(483)
7070	hui1(189)
7075	ling2(170) ling5(15)
7076	zao4(25)
707D	zai1(110)
707E	zai1(110)
707F	can4(37)
7089	lu2(177)
708A	chui1(12)
708E	yan2(50)
7092	chao3(22)
7095	kang4(87)
70AD	tan4(73)
70AE	pao4(182)
70AF	jiong3(28)
70B8	zha4(114)
70B9	dian3(3816)
70BA	wei4(3962) wei2(2433)
70BC	lian4(256)
70C1	shuo4(29)
70C2	lan4(126)
70C8	lie4(428)
70CF	wu1(69)
70D8	hong1(19)
70DB	zhu2(53)
70DF	yan1(348)
70E4	kao3(36)
70E6	fan2(63) fan5(63)
70E7	shao1(397)
70EB	tang4(30)
70ED	re4(1014)
710A	han4(93)
7121	wu2(1997)
7126	jiao1(80)
7130	yan4(34)
7136	ran2(3549) ran5(84)
7149	lian4(256)
714C	huang2(26)
714E	jian1(22)
7159	yan1(348)
715E	sha1(17)
7164	mei2(250)
7167	zhao4(884)
7169	fan2(63) fan5(63)
716E	zhu3(52)
7184	xi1(36)
718A	xiong2(41)
718F	xun1(19)
7194	rong2(21)
719F	shu2(385)
71AC	ao2(21)
71B1	re4(1014)
71C3	ran2(273)
71C8	deng1(483)
71D2	shao1(397)
71D5	yan4(59)
71D9	tang4(30)
71DF	ying2(331)
71E5	zao4(32)
71E6	can4(37)
71ED	zhu2(53)
7206	bao4(189)
720D	shuo4(29)
7210	lu2(177)
721B	lan4(126)
722A	zhao3(18) zhua3(12)
722C	pa2(330)
722D	zheng1(1708)
7231	ai4(1137)
7236	fu4(516)
7237	ye5(671) ye2(281)
7238	ba4(546) ba5(429)
7239	die1(91)
723A	ye5(671) ye2(281)
723D	shuang3(35)
723E	er3(26)
7246	qiang2(264)
7247	pian4(762) pian1(42)
7248	ban3(73)
724C	pai2(73)
7259	ya2(187)
725B	niu2(270)
7261	mu3(11)
7262	lao2(62)
7266	mao2(11)
7267	mu4(84)
7269	wu4(2422) wu5(11)
7272	sheng1(188)
7275	qian1(97)
7279	te4(1099)
727A	xi1(103)
727D	qian1(97)
7280	xi1(13)
7281	li2(10)
729B	mao2(11)
72A7	xi1(103)
72AC	quan3(12)
72AF	fan4(250)
72B6	zhuang4(268)
72B9	you2(57)
72C0	zhuang4(268)
72C2	kuang2(101)
72C8	bei4(13)
72D0	hu2(18)
72D7	gou3(216)
72E0	hen3(123)
72E1	jiao3(20)
72EC	du2(264)
72ED	xia2(31)
72EE	shi1(21)
72F1	yu4(85)
72F8	li5(18)
72F9	xia2(31)
72FC	lang2(88)
72FD	bei4(13)
730E	lie4(72)
731B	meng3(258)
731C	cai1(98)
7329	xing1(13) xing5(13)
732A	zhu1(83)
732B	mao1(62)
732C	wei5(14)
732E	xian4(179)
7334	hou2(86)
7336	you2(57)
733E	hua2(20)
733F	yuan2(136)
7344	yu4(85)
7345	shi1(21)
734E	jiang3(69)
7368	du2(264)
7372	huo4(156)
7375	lie4(72)
7378	shou4(40)
737B	xian4(179)
7387	l¨¹4(173) shuai4(58)
7389	yu4(112)
738B	wang2(278)
73A9	wan2(222)
73AF	huan2(291)
73B0	xian4(3900)
73B2	ling2(10)
73BB	bo1(213)
73CA	shan1(16)
73CD	zhen1(100)
73D1	long2(10)
73E0	zhu1(140)
73ED	ban1(403)
73FE	xian4(3900)
7403	qiu2(458)
7406	li3(2282) li5(140)
7410	suo3(12)
7422	zuo2(18)
7434	qin2(59)
745A	hu2(16)
7463	suo3(12)
7469	ying2(14)
7483	li2(213)
74B0	huan2(291)
74CF	long2(10)
74DC	gua1(136)
74E2	piao2(11)
74E3	ban4(37)
74E6	wa3(46)
74F6	ping2(128)
74F7	ci2(68)
7518	gan1(42)
751A	shen2(3394) shen4(303)
751C	tian2(75)
751F	sheng1(4790) sheng5(1071)
7522	chan3(4099)
7528	yong4(4975) yong5(28)
7529	shuai3(48)
752B	fu5(12)
752D	beng2(35)
7530	tian2(336)
7531	you2(1623)
7532	jia3(92) jia5(15)
7533	shen1(20)
7535	dian4(1775)
7537	nan2(249)
7538	dian1(28)
753B	hua4(493)
7545	chang4(18)
754C	jie4(1312)
754F	wei4(20)
7554	pan4(21)
7559	liu2(484)
755C	chu4(21) xu4(14)
755D	mu3(107)
7562	bi4(149)
7565	e4(445)
756A	fan1(84)
756B	hua4(493)
7570	yi4(146)
7576	dang1(2483) dang4(474) dang5(40)
7586	jiang1(14)
758A	die2(39)
758F	shu1(21)
7591	yi2(163)
7597	liao2(85)
7599	ge1(17)
75AB	yi4(11)
75AF	feng1(131)
75B2	pi2(78)
75BC	teng2(127)
75BE	ji2(44)
75C5	bing4(739)
75C7	zheng4(37)
75D2	yang3(16)
75D5	hen2(44)
75DB	tong4(356)
75F0	tan2(11)
75F9	bi4(10)
75FA	bi4(10)
760B	feng1(131)
7626	shou4(82)
7629	da5(17)
762A	bie3(13)
7642	liao2(85)
764C	ai2(35)
765F	bie3(13)
767B	deng1(150)
767C	fa1(4834) fa5(174) fa4(80)
767D	bai2(1055) bai5(329)
767E	bai3(1559)
7682	zao4(38)
7684	de5(75596) di4(157) di2(84)
7686	jie1(10)
7687	huang2(85)
76AE	pi2(519)
76B1	zhou4(115)
76BA	zhou4(115)
76C6	pen2(168)
76CA	yi4(335)
76CF	zhan3(50)
76D0	yan2(70)
76D1	jian1(115)
76D2	he2(78)
76D4	kui1(26)
76D6	gai4(227) gai5(10)
76D7	dao4(52)
76D8	pan2(169) pan5(25)
76DB	sheng4(54) cheng2(43)
76DC	dao4(52)
76DE	zhan3(50)
76DF	meng2(77)
76E1	jin3(212) jin4(166)
76E3	jian1(115)
76E4	pan2(169) pan5(25)
76EE	mu4(814)
76EF	ding1(65)
76F2	mang2(41)
76F4	zhi2(1294)
76F8	xiang1(1235) xiang4(114)
76FC	pan4(74)
76FE	dun4(279)
7701	sheng3(409)
7709	mei2(131)
770B	kan4(6042) kan1(66)
771F	zhen1(2099)
7720	mian2(48)
7728	zha3(51)
772F	mi1(64)
7736	kuang4(18)
773A	tiao4(11)
773C	yan3(2215)
773E	zhong4(1149)
7740	zhe5(10643) zhao2(545) zhuo2(125) zhao1(15)
7741	zheng1(120)
775B	jing5(707) jing1(16)
775C	zheng1(120)
7761	shui4(672)
7763	du1(53)
776B	jie2(12)
7784	miao2(13)
7785	chou3(34)
7787	mi1(64)
778C	ke1(11)
778E	xia1(56)
7792	man2(32)
779E	man2(32)
77A5	pie1(16)
77A7	qiao2(250)
77AA	deng4(77)
77AD	liao3(326) liao4(19)
77BB	zhan1(12)
77D7	chu4(14)
77DB	mao2(279)
77E5	zhi1(2483)
77E9	ju5(29)
77ED	duan3(318)
77EE	ai3(45)
77F3	shi2(1006)
77FF	kuang4(264)
7801	ma3(60)
7802	sha1(33)
780C	qi4(24)
780D	kan3(81)
7814	yan2(1242)
7816	zhuan1(44)
7830	peng1(16)
7834	po4(605)
7838	za2(36)
783E	li4(10)
7840	chu3(400)
7845	gui1(14)
785D	xiao1(16)
786B	liu2(35)
786C	ying4(221)
786E	que4(927)
788C	lu4(17)
788D	ai4(72)
788E	sui4(256)
7891	bei1(81)
7897	wan3(237)
789F	die2(15)
78A7	bi4(39)
78B0	peng4(219)
78B1	jian3(31)
78B3	tan4(55)
78BA	que4(927)
78BC	ma3(60)
78BE	nian3(11)
78C1	ci2(113)
78C5	bang4(17)
78CA	lei3(9)
78D5	ke1(23)
78DA	zhuan1(44)
78E8	mo2(90) mo5(44) mo4(30)
78F7	lin2(27)
78FA	huang2(25)
790E	chu3(400)
7919	ai4(72)
7926	kuang4(264)
792B	li4(10)
793A	shi4(509)
793C	li3(114)
793E	she4(2459)
7956	zu3(366)
795D	zhu4(91)
795E	shen2(846) shen5(30)
7965	xiang2(20)
7968	piao4(175)
7978	huo4(16)
7981	jin4(78) jin1(64)
798D	huo4(16)
798F	fu2(199)
79AE	li3(114)
79BB	li2(790)
79BF	tu1(13)
79C0	xiu4(93)
79C1	si1(114)
79C3	tu1(13)
79C6	gan3(12)
79CB	qiu1(172)
79CD	zhong3(3481) zhong4(285)
79D1	ke1(1462)
79D2	miao3(104)
79D8	mi4(154)
79DF	zu1(51)
79E4	cheng4(15)
79E7	yang1(64)
79E9	zhi4(46)
79EF	ji1(562)
79F0	cheng1(318) chen4(20)
79FB	yi2(221)
7A00	xi1(56)
7A05	shui4(23)
7A08	gan3(12)
7A0B	cheng2(830)
7A0D	shao1(118)
7A0E	shui4(23)
7A1A	zhi4(16)
7A20	chou2(8)
7A2E	zhong3(3481) zhong4(285)
7A31	cheng1(318) chen4(20)
7A33	wen3(152)
7A3B	dao4(92)
7A3C	jia5(118)
7A3F	gao3(64)
7A46	mu4(10)
7A4D	ji1(562)
7A4E	ying3(11)
7A57	sui4(20)
7A69	wen3(152)
7A76	jiu1(1138) jiu5(41)
7A77	qiong2(214)
7A7A	kong1(857) kong4(69)
7A7F	chuan1(594)
7A81	tu1(474)
7A83	qie4(38)
7A84	zhai3(47)
7A91	yao2(73)
7A96	jiao4(12)
7A97	chuang1(372)
7A9C	cuan4(51)
7A9D	wo1(153)
7A9F	ku1(26)
7AA9	wo1(153)
7AAE	qiong2(214)
7AAF	yao2(73)
7ABF	long5(26)
7AC4	cuan4(51)
7ACA	qie4(38)
7ACB	li4(1565)
7AD6	shu4(30)
7AD9	zhan4(1100)
7ADE	jing4(79)
7ADF	jing4(392)
7AE0	zhang1(424)
7AE5	tong2(55)
7AED	jie2(27)
7AEF	duan1(259)
7AF6	jing4(79)
7AF9	zhu2(96)
